,MER,TOWNSHIP,RANGE,SECTION,XALB,YALB,LATITUDE,LONGITUDE,MTRS,MTR,Shape__Are,Shape__Len,GlobalID,Field1,Unique_Cro,township_r,township_1,township_2,Reporting_,Crop_Harve,Fields__n_,Commodity_,TotalN_Fer,TotalN_Fol,TotalN_Org,TotalN_Wat,TotalNAppl,N_Removed_,A_R_lbs_N_,A_R_lbs_N1,AoY_lbsN_l,TR_fixed,TR,ARRATIO,Crop_Year,Shape_Leng,Shape_Area,mean_Nitra,Point_Coun,geometry,geometric_centroids,closest_cafo_id,distance_to_cafo,number_of_cafos
301,M,30S,29E,15,104287.03573,-299112.77828,35.31918,-118.85195,M 30S 29E 15,M30S  29E,3916449.59766,7916.03904055,{1b8c0365-6d77-412d-a7ee-c6a3d0a0cae6},0,Alfalfa Hay,M30 S 29 E,0.0,0.0,Bearing,2023,1,64.0,0.0,0.0,0.0,0.0,0.0,31897.6,-31897.6,0,0,M30 S 29 E,M30S  29E,0.0,0,7916.03904055,3916449.60328,8.08,1,"POLYGON ((878001.5586461925 3915473.7643708345, 876380.3296898534 3915397.2596941637, 876312.8660419052 3917009.6394431386, 877922.8125939685 3917083.987069516, 878001.5586461925 3915473.7643708345))",POINT (877154.2986320694 3916240.212457781),,,
302,M,28S,26E,5,72821.352,-276832.41039,35.52269,-119.19624,M 28S 26E 05,M28S  26E,4048520.31641,8044.24025671,{e2662d8d-de42-4365-bdf8-f0ec26e507bf},0,Almonds - Kernels,M28 S 26 E,0.0,0.0,Bearing,2023,50,3887.43,655952.6476,38.68,54766.16,26713.4686,737470.9562,550960.636,186510.3202,1.3385,0.091,M28 S 26 E,M28S  26E,1.3385,0,8044.24025671,4048520.32589,1.93333333333,3,"POLYGON ((844803.8797613552 3936710.644487516, 844197.8040511294 3936680.470605526, 844183.2152282266 3937086.976622433, 844170.2071784721 3937500.3752717804, 844151.6498667737 3938373.442783384, 844567.7560368859 3938397.306100609, 845240.7127866573 3938425.282654744, 845633.2101893271 3938442.2100138795, 845737.4059199914 3938447.0394222145, 845769.9110687163 3936755.9460388646, 844803.8797613552 3936710.644487516))",POINT (844962.3244823894 3937566.5433425927),,,
303,M,28S,26E,26,77550.75573,-283279.76143,35.46428,-119.14468,M 28S 26E 26,M28S  26E,3927320.32422,7929.97055167,{07d5c41a-98a2-485a-964b-988566e06b43},0,Almonds - Kernels,M28 S 26 E,0.0,0.0,Bearing,2023,50,3887.43,655952.6476,38.68,54766.16,26713.4686,737470.9562,550960.636,186510.3202,1.3385,0.091,M28 S 26 E,M28S  26E,1.3385,0,7929.97055167,3927320.32617,0.23,1,"POLYGON ((850697.0518612755 3932101.763275544, 850704.4890196417 3930489.3086985284, 849093.1165965982 3930434.8711197334, 849072.9796605784 3932043.796532657, 850071.9773779518 3932078.2781653134, 850193.9501355233 3932082.4443507767, 850697.0518612755 3932101.763275544))",POINT (849892.116990156 3931268.163693579),SAN JOAQUIN VALLEY | KERN COUNTY,5110.015573265457,47.0
304,M,26S,23E,21,45232.38607,-262551.79398,35.65296,-119.49991,M 26S 23E 21,M26S  23E,3972432.70703,7968.93045785,{c5e614e9-a50b-45ca-9296-248f2ef762b0},0,Alfalfa Hay,M26 S 23 E,0.0,0.0,Bearing,2023,12,822.0,0.0,0.0,0.0,12900.0,12900.0,273489.524,-260589.524,0.0472,0.0015,M26 S 23 E,M26S  23E,0.0472,0,7968.93045785,3972432.70819,0.23,1,"POLYGON ((817720.3394516681 3950223.3743012007, 817159.1076426764 3950197.5851170663, 816831.5964118112 3950181.3301152634, 816119.18734445 3950150.2994419336, 816071.6763150317 3951785.446081547, 816773.694494317 3951816.8440448768, 816856.5943881411 3951822.409017561, 817673.9927892312 3951853.8409975716, 817720.3394516681 3950223.3743012007))",POINT (816895.9152522569 3951003.7071678718),SAN JOAQUIN VALLEY | KERN COUNTY,1872.7334455966288,47.0
305,M,29S,27E,23,86430.00481,-291302.98364,35.39128,-119.04765,M 29S 27E 23,M29S  27E,3889363.37109,7893.86704848,{9f25fcf8-d595-4438-b91c-b3daeb0fff0f},0,Alfalfa Hay,M29 S 27 E,0.0,0.0,Bearing,2023,2,37.67,0.0,0.0,0.0,736.7875,736.7875,25371.81829,-24635.03079,0.029,0.0009,M29 S 27 E,M29S  27E,0.029,0,7893.86704848,3889363.36665,2.93,1,"POLYGON ((859801.1365846039 3924339.830406457, 859882.4011652817 3922745.190527138, 859668.8234456392 3922740.5132686296, 859491.8559606131 3922735.777399451, 859459.5848646804 3922734.060069341, 858253.6779248548 3922692.6588340383, 858230.2573885745 3923234.11748735, 858225.6274732183 3923381.0323587996, 858185.3682911758 3924284.0369041306, 859801.1365846039 3924339.830406457))",POINT (859031.0412000795 3923515.0545077617),,,
306,M,31S,28E,1,97880.92985,-305694.30329,35.2606,-118.92329,M 31S 28E 01,M31S  28E,3929694.14453,7929.59714988,{aecca537-8667-478f-90d6-556dc33dd007},0,Alfalfa Hay,M31 S 28 E,0.0,0.0,Bearing,2023,21,634.92,823.36,59.432,129.2,6784.3592,7796.3512,323451.632,-315655.2808,0.0241,0.0008,M31 S 28 E,M31S  28E,0.0241,0,7929.59714988,3929694.1486,3.775,4,"POLYGON ((871768.8251819739 3908691.2612284943, 870153.3719005941 3908621.299115986, 870096.1250945099 3910241.6699537965, 871707.1825799916 3910314.93391359, 871768.8251819739 3908691.2612284943))",POINT (870931.6786634062 3909466.9463118175),SAN JOAQUIN VALLEY | KERN COUNTY,2262.0330595411165,47.0
307,M,30S,28E,14,96204.25928,-299257.79529,35.31873,-118.94094,M 30S 28E 14,M30S  28E,3943924.11719,7940.38003872,{8c1fa740-c7f7-419c-9f09-60f69732f442},0,Alfalfa Hay,M30 S 28 E,0.0,0.0,Bearing,2023,5,187.0,0.0,0.0,0.0,1870.0,1870.0,91394.1,-89524.1,0.0205,0.0006,M30 S 28 E,M30S  28E,0.0205,0,7940.38003872,3943924.11918,9.92857142857,7,"POLYGON ((869106.8251037165 3915042.424021751, 868287.3027903178 3915004.51704889, 868215.8898423119 3916624.7558619604, 869836.5256196379 3916702.261207746, 869902.3185238738 3915084.894233592, 869106.8251037165 3915042.424021751))",POINT (869060.2624905936 3915853.8342656814),SAN JOAQUIN VALLEY | KERN COUNTY,3006.138430732566,47.0
308,M,26S,21E,28,25633.65983,-264260.83531,35.6383,-119.71665,M 26S 21E 28,M26S  21E,3884502.63672,7886.02415779,{3a61bf29-fe70-426c-8924-e5782b585241},0,Fallow - 0 Irrigated Acres Enrolled,M26 S 21 E,0.0,0.0,Not Analyzed,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M26 S 21 E,M26S  21E,0.0,0,7886.02415779,3884502.63044,0.0,1,"POLYGON ((798150.49365785 3947942.962659629, 796534.2312926073 3947868.2804236333, 796519.0203187352 3948699.424294281, 796501.1301382009 3949483.0784656066, 798091.0597854352 3949524.8540232065, 798148.007299345 3948016.7302104128, 798150.49365785 3947942.962659629))",POINT (797317.1574705908 3948702.4249157174),,,
309,M,27S,24E,10,56474.58789,-268914.4912,35.59508,-119.37609,M 27S 24E 10,M27S  24E,3923028.26562,7930.49327713,{6e44a9a4-e1a3-4903-86df-dab47c618ab8},0,Alfalfa Hay,M27 S 24 E,0.0,0.0,Bearing,2023,5,121.0,0.0,0.0,0.0,428.8,428.8,63913.57,-63484.77,0.0067,0.0002,M27 S 24 E,M27S  24E,0.0067,0,7930.49327713,3923028.26443,8.83,1,"POLYGON ((829130.3273144655 3945817.617042474, 829185.7148625981 3944213.2498512664, 828391.8954789425 3944185.1002229024, 827935.7783763183 3944174.0461910623, 827564.539765018 3944159.402501076, 827548.3249230131 3944572.256679894, 827540.8349285787 3944963.8065465675, 827517.2584249591 3945764.962732308, 827967.943959137 3945777.2027411438, 828333.1154410258 3945782.446748224, 828725.0710055534 3945798.626924267, 829130.3273144655 3945817.617042474))",POINT (828348.9400440184 3944985.728887056),SAN JOAQUIN VALLEY | KERN COUNTY,5270.3555357643245,47.0
310,M,32S,25E,4,64038.93006,-315590.20821,35.17436,-119.29635,M 32S 25E 04,M32S  25E,3835385.49219,7834.21535244,{09de9b05-fe4e-4b7b-8a55-cf8825717c49},0,Almonds - Kernels,M32 S 25 E,0.0,0.0,Bearing,2023,3,373.79,68040.9937,373.79,0.0,0.0,68414.7837,65985.99096,2428.79274,1.0368,0.0705,M32 S 25 E,M32S  25E,1.0368,0,7834.21535244,3835385.48352,0.0,1,"POLYGON ((838099.8421851845 3899383.5420398726, 838175.0438515055 3897799.3191926023, 836558.4824703203 3897750.7792817457, 836483.3972747908 3899331.4819484097, 836570.2654814632 3899334.450846835, 838099.8421851845 3899383.5420398726))",POINT (837329.4757444904 3898566.33637535),,,
311,M,30S,28E,2,96173.14097,-296028.91615,35.3478,-118.94088,M 30S 28E 02,M30S  28E,3915237.82031,7917.19248406,{a0dc7cdf-3e8e-4101-86b4-7b198dc13a65},0,Alfalfa Hay,M30 S 28 E,0.0,0.0,Bearing,2023,5,187.0,0.0,0.0,0.0,1870.0,1870.0,91394.1,-89524.1,0.0205,0.0006,M30 S 28 E,M30S  28E,0.0205,0,7917.19248406,3915237.81745,2.335,10,"POLYGON ((868972.6833505568 3918278.44660452, 868159.391988421 3918237.606788294, 868092.9378835671 3919853.8963079425, 869707.7243885046 3919925.0824305713, 869770.8677456893 3918314.8622067524, 868972.6833505568 3918278.44660452))",POINT (868932.1825049445 3919083.5543970554),,,
312,M,30S,30E,10,114080.44875,-297276.81538,35.3346,-118.74388,M 30S 30E 10,M30S  30E,4030437.17969,8032.55458926,{268180a8-b76e-4c45-a67a-b84ed44959df},0,Almonds - Kernels,M30 S 30 E,0.0,0.0,Bearing,2023,1,35.0,4200.0,0.0,0.0,350.0,4550.0,6485.024,-1935.024,0.7016,0.0477,M30 S 30 E,M30S  30E,0.7016,0,8032.55458926,4030437.17765,0.024,1,"POLYGON ((887768.1585535882 3917577.9640570055, 886129.7627451777 3917490.3349929266, 886089.6373589493 3918389.1723023104, 886058.1484578908 3919094.1571062733, 887696.7726925298 3919240.2533714985, 887768.1585535882 3917577.9640570055))",POINT (886918.0748691154 3918351.255803884),,,
313,M,32S,25E,12,68848.56137,-317167.80289,35.15982,-119.24364,M 32S 25E 12,M32S  25E,3775715.73828,7772.96931695,{88e81ad1-1be8-451c-870c-1771419c9c95},0,Almonds - Kernels,M32 S 25 E,0.0,0.0,Bearing,2023,3,373.79,68040.9937,373.79,0.0,0.0,68414.7837,65985.99096,2428.79274,1.0368,0.0705,M32 S 25 E,M32S  25E,1.0368,0,7772.96931695,3775715.73524,0.0,1,"POLYGON ((842959.924903953 3897943.4816050227, 843029.4704632997 3896375.6143529913, 841416.0413199083 3896324.5477300542, 841363.1160519011 3897896.9218682754, 842959.924903953 3897943.4816050227))",POINT (842191.8510362116 3897133.763503496),,,
314,M,30S,27E,5,81622.54458,-296161.45608,35.34796,-119.10113,M 30S 27E 05,M30S  27E,3913757.66016,7913.57600073,{581ba60a-09e8-4f5f-b274-42fe24a6e2aa},0,Alfalfa Hay,M30 S 27 E,0.0,0.0,Bearing,2023,1,38.49,0.0,0.0,0.0,230.94,230.94,19183.416,-18952.476,0.012,0.0004,M30 S 27 E,M30S  27E,0.012,0,7913.57600073,3913757.65662,0.445,2,"POLYGON ((855132.7273801942 3919352.316627718, 855191.1606788848 3917733.065162936, 853592.7055682922 3917674.187020702, 853523.1402922077 3919297.241580001, 855132.7273801942 3919352.316627718))",POINT (854359.5513230105 3918515.1139509478),,,
315,M,31S,25E,25,68780.80536,-312383.84885,35.2029,-119.24396,M 31S 25E 25,M31S  25E,3942669.74609,7944.12631375,{84dd9938-10be-4b26-9ef9-20cc3c3e949d},0,Fallow - 0 Irrigated Acres Enrolled,M31 S 25 E,0.0,0.0,Not Analyzed,2023,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M31 S 25 E,M31S  25E,0.0,0,7944.12631375,3942669.74853,0.1,1,"POLYGON ((842747.072971412 3902744.638222374, 842819.3322780367 3901111.2686372763, 841219.4475032925 3901061.1660531373, 841144.4471459634 3902711.410254874, 842747.072971412 3902744.638222374))",POINT (841981.1917031928 3901907.254342766),SAN JOAQUIN VALLEY | KERN COUNTY,3081.0715402633327,47.0
316,M,27S,24E,11,58094.66273,-268903.08711,35.59509,-119.35819,M 27S 24E 11,M27S  24E,3967612.12109,7960.17593962,{e74b7a12-69f5-4754-a287-af9f3459da45},0,Alfalfa Hay,M27 S 24 E,0.0,0.0,Bearing,2023,5,121.0,0.0,0.0,0.0,428.8,428.8,63913.57,-63484.77,0.0067,0.0002,M27 S 24 E,M27S  24E,0.0067,0,7960.17593962,3967612.12144,5.76666666667,3,"POLYGON ((829185.7148625981 3944213.2498512664, 829130.3273144655 3945817.617042474, 830134.2010359908 3945861.8532681107, 830753.6600707665 3945883.387736975, 830786.5182600351 3945089.776285105, 830812.4328626263 3944270.1930091507, 830000.8280983432 3944243.1976985456, 829185.7148625981 3944213.2498512664))",POINT (829972.3076946511 3945047.1740969582),,,
317,M,30S,26E,16,73581.48887,-299461.86591,35.3189,-119.18998,M 30S 26E 16,M30S  26E,3896128.04688,7897.19633166,{6a272038-3218-4b9b-9256-61ec10558eb3},0,Alfalfa Hay,M30 S 26 E,0.0,0.0,Bearing,2023,5,184.0,0.0,0.0,0.0,920.0,920.0,91705.6,-90785.6,0.01,0.0003,M30 S 26 E,M30S  26E,0.01,0,7897.19633166,3896128.04214,1.0734,5,"POLYGON ((847230.8220620105 3914201.2052871278, 845632.1802950714 3914135.369747816, 845568.7496952058 3915749.331667909, 846551.0675764679 3915787.35119866, 847185.8774099711 3915810.553823252, 847206.9458793602 3914979.465445744, 847230.8220620105 3914201.2052871278))",POINT (846403.3862350725 3914975.821313977),,,
318,M,31S,29E,25,107786.2766,-312003.99372,35.20273,-118.8152,M 31S 29E 25,M31S  29E,3968181.48828,7968.25384362,{c6f4c90b-ebaa-4f82-877f-bc7d95f28067},0,Acala-Upland Cotton - Lint,M31 S 29 E,0.0,0.0,Bearing,2023,2,164.72,5435.76,0.0,0.0,2800.24,8236.0,18101.01491,-9865.014912,0.455,0.0315,M31 S 29 E,M31S  29E,0.455,0,7968.25384362,3968181.48799,9.24166666667,12,"POLYGON ((881904.3485415217 3902687.3131929636, 880268.3059813667 3902607.211146234, 880181.5797445953 3904221.494672672, 881822.1984919598 3904300.911164408, 881904.3485415217 3902687.3131929636))",POINT (881044.012095473 3903454.6005932465),,,
319,M,29S,25E,14,67081.87812,-289801.69164,35.40635,-119.2607,M 29S 25E 14,M29S  25E,3886476.29297,7885.97394605,{ccd15eeb-1dcc-4e6b-ae63-a941bbf0d6fe},0,Alfalfa Hay,M29 S 25 E,0.0,0.0,Bearing,2023,2,87.0,0.0,0.0,0.0,870.0,870.0,35230.65,-34360.65,0.0247,0.0008,M29 S 25 E,M29S  25E,0.0247,0,7885.97394605,3886476.29249,0.27,1,"POLYGON ((840373.8298111828 3925262.0722357826, 840432.0353084952 3923654.137919901, 838834.9451207193 3923599.984940078, 838775.0628229561 3925219.5373205636, 840373.8298111828 3925262.0722357826))",POINT (839603.002610489 3924434.0092311096),SAN JOAQUIN VALLEY | KERN COUNTY,5485.3291194791545,47.0
320,M,29S,26E,14,76733.91755,-289750.77496,35.40608,-119.15433,M 29S 26E 14,M29S  26E,3880237.83594,7880.80228018,{1de8c1e6-912f-4094-87c3-7c82d23bbda6},0,Alfalfa Hay,M29 S 26 E,0.0,0.0,Bearing,2023,3,115.53,4471.37,10.21,0.0,4769.69,9251.27,59280.52584,-50029.25584,0.1561,0.0049,M29 S 26 E,M29S  26E,0.1561,0,7880.80228018,3880237.83506,0.24,2,"POLYGON ((850103.1879471326 3924003.080878411, 848504.4399750229 3923938.2882406022, 848439.4794233616 3925510.61102169, 848436.8342949423 3925547.3009546134, 850038.6291136537 3925611.5490498184, 850103.1879471326 3924003.080878411))",POINT (849270.9863334893 3924775.228559787),SAN JOAQUIN VALLEY | KERN COUNTY,4516.17207096471,47.0
321,M,31S,27E,36,88228.44463,-313898.47295,35.18767,-119.03038,M 31S 27E 36,M31S  27E,3946333.00391,7940.46330057,{888997ed-9cf6-407d-9346-2117581fde75},0,Acala-Upland Cotton - Lint,M31 S 27 E,0.0,0.0,Bearing,2023,6,428.27,18086.29,0.0,0.0,0.0,18086.29,56583.80408,-38497.51408,0.3196,0.0221,M31 S 27 E,M31S  27E,0.3196,0,7940.46330057,3946333.00819,0.2,1,"POLYGON ((862346.2289159829 3900199.764517068, 861381.4597991919 3900161.0341259195, 860723.9107388293 3900137.8483796474, 860710.5177123965 3900552.7793004196, 860678.8427614372 3901381.6153247734, 860675.9650551924 3901484.7284095297, 860664.7503416019 3901767.6580486633, 861074.6841882161 3901780.9203186617, 861382.1122414379 3901791.2261149087, 862284.6162743168 3901813.700800717, 862319.1503528694 3900943.8777377545, 862346.2289159829 3900199.764517068))",POINT (861504.229347732 3900979.8125886736),SAN JOAQUIN VALLEY | KERN COUNTY,2717.237727862775,47.0
322,M,30S,25E,28,63902.35279,-302739.15708,35.29008,-119.2968,M 30S 25E 28,M30S  25E,3907889.92188,7907.50164628,{5fdb6921-a055-4ec4-a665-523c358e109d},0,Almonds - Kernels,M30 S 25 E,0.0,0.0,Bearing,2023,2,397.0,95455.0,0.0,0.0,2632.0,98087.0,78981.388,19105.612,1.2419,0.0844,M30 S 25 E,M30S  25E,1.2419,0,7907.50164628,3907889.92447,0.146,4,"POLYGON ((837587.8663137851 3912237.599279626, 837636.412063964 3910622.6452001007, 836032.9647334012 3910575.8890783503, 835971.0019972414 3912190.9824907873, 837587.8663137851 3912237.599279626))",POINT (836806.9791068934 3911407.897693665),,,
323,M,25S,26E,3,75771.1171,-247765.25067,35.78412,-119.16084,M 25S 26E 03,M25S  26E,3923256.48047,7922.98707131,{e8a0058b-cf15-43e8-8dc0-12401a77cd4a},0,Almonds - Kernels,M25 S 26 E,0.0,0.0,Bearing,2023,29,1987.57,274572.87,5708.88,5687.12,8371.9757,294340.8457,282288.816,12052.02974,1.0427,0.0709,M25 S 26 E,M25S  26E,1.0427,0,7922.98707131,3923256.48264,12.84,5,"POLYGON ((847873.9099167436 3965939.488830953, 846272.2837163338 3965871.096089484, 846206.4442591053 3967481.7438913826, 847004.6647703601 3967514.427200747, 847808.2013425477 3967547.428022892, 847873.9099167436 3965939.488830953))",POINT (847039.9855363246 3966709.919071629),,,
324,M,30S,30E,9,112456.7203,-297345.56509,35.33417,-118.76177,M 30S 30E 09,M30S  30E,3891585.00391,7891.26361221,{2e5bd27c-a991-445b-b5ff-e10f46d458a2},0,Almonds - Kernels,M30 S 30 E,0.0,0.0,Bearing,2023,1,35.0,4200.0,0.0,0.0,350.0,4550.0,6485.024,-1935.024,0.7016,0.0477,M30 S 30 E,M30S  30E,0.7016,0,7891.26361221,3891585.00823,0.024,1,"POLYGON ((886129.7627451777 3917490.3349929266, 884504.736218144 3917409.555817176, 884454.3857730246 3919010.1093970793, 886058.1484578908 3919094.1571062733, 886089.6373589493 3918389.1723023104, 886129.7627451777 3917490.3349929266))",POINT (885287.1920303479 3918249.3132731295),,,
325,M,30S,27E,10,84871.29649,-297759.25467,35.33329,-119.06552,M 30S 27E 10,M30S  27E,3932302.65625,7937.52412535,{d24caa99-84c8-451d-b813-d21af869c73e},0,Alfalfa Hay,M30 S 27 E,0.0,0.0,Bearing,2023,1,38.49,0.0,0.0,0.0,230.94,230.94,19183.416,-18952.476,0.012,0.0004,M30 S 27 E,M30S  27E,0.012,0,7937.52412535,3932302.65065,0.979,1,"POLYGON ((858482.0649734769 3916629.095570968, 858502.6241686437 3916235.4345472157, 856887.5248809266 3916178.575357637, 856865.4056590871 3916656.9213729836, 856858.1759469588 3916854.0743375667, 856850.3052761176 3917066.96652423, 856821.8181840263 3917797.3968438883, 858445.6878542351 3917849.2873907657, 858482.0649734769 3916629.095570968))",POINT (857661.7062843558 3917015.9656449533),,,
326,M,29S,27E,33,83227.53093,-294527.45854,35.36253,-119.08328,M 29S 27E 33,M29S  27E,3981019.80078,7984.03279071,{95bac62f-6776-43d6-9511-b7c80a787ba4},0,Alfalfa Hay,M29 S 27 E,0.0,0.0,Bearing,2023,2,37.67,0.0,0.0,0.0,736.7875,736.7875,25371.81829,-24635.03079,0.029,0.0009,M29 S 27 E,M29S  27E,0.029,0,7984.03279071,3981019.7993,1.4,2,"POLYGON ((856716.3688113666 3920641.981129946, 856767.9693654807 3919408.92689492, 855132.7273801942 3919352.316627718, 855075.0434085156 3920968.0733560184, 856703.0649391782 3921036.5934138605, 856716.3688113666 3920641.981129946))",POINT (855920.1385724257 3920190.828541712),,,
327,M,30S,25E,22,65505.35969,-301133.74999,35.30443,-119.27903,M 30S 25E 22,M30S  25E,3840127.8125,7850.28401913,{1eddda9f-5ebb-4755-a66d-1fc97c7bb61d},0,Almonds - Kernels,M30 S 25 E,0.0,0.0,Bearing,2023,2,397.0,95455.0,0.0,0.0,2632.0,98087.0,78981.388,19105.612,1.2419,0.0844,M30 S 25 E,M30S  25E,1.2419,0,7850.28401913,3840127.8153,0.59,1,"POLYGON ((837587.8663137851 3912237.599279626, 837537.4645401952 3913836.0996399364, 838115.2342596508 3913847.826733018, 838498.8829542035 3913858.5773619264, 838586.758262517 3913859.8670039536, 838742.2452811899 3913865.0586165735, 838851.4759144594 3913866.646637565, 838908.162100111 3913869.3443291285, 838971.3132280688 3913878.4280285095, 839140.2407104259 3913884.1498505794, 839191.2296594068 3912286.3952015922, 837587.8663137851 3912237.599279626))",POINT (838363.9712153851 3913058.7133643855),SAN JOAQUIN VALLEY | KERN COUNTY,6160.960147336192,47.0
328,M,28S,26E,23,77585.62997,-281675.96036,35.47871,-119.14414,M 28S 26E 23,M28S  26E,3935835.42188,7935.57951742,{359e1851-c3cb-4896-9d97-70918b44b1c6},0,Almonds - Kernels,M28 S 26 E,0.0,0.0,Bearing,2023,50,3887.43,655952.6476,38.68,54766.16,26713.4686,737470.9562,550960.636,186510.3202,1.3385,0.091,M28 S 26 E,M28S  26E,1.3385,0,7935.57951742,3935835.41664,1.4,1,"POLYGON ((850688.811128895 3933702.1743161893, 850697.0518612755 3932101.763275544, 850193.9501355233 3932082.4443507767, 850071.9773779518 3932078.2781653134, 849072.9796605784 3932043.796532657, 849055.5223697915 3933646.3485552245, 850688.811128895 3933702.1743161893))",POINT (849878.4238162708 3932873.9354683086),SAN JOAQUIN VALLEY | KERN COUNTY,4150.196711850698,47.0
329,M,30S,27E,18,80030.18723,-299407.8407,35.31887,-119.11899,M 30S 27E 18,M30S  27E,4013197.39844,8015.82503692,{53a463d6-8ff9-4e1c-9ac1-e0e5e831cf20},0,Alfalfa Hay,M30 S 27 E,0.0,0.0,Bearing,2023,1,38.49,0.0,0.0,0.0,230.94,230.94,19183.416,-18952.476,0.012,0.0004,M30 S 27 E,M30S  27E,0.012,0,8015.82503692,4013197.39759,1.09,1,"POLYGON ((853652.2228470836 3916057.072920594, 853718.0813081819 3914433.0637779683, 852261.0987207661 3914390.8656209386, 852165.3627146949 3914387.063724795, 852066.5105199547 3914385.0764980265, 852010.2171041355 3916004.374808398, 852198.1375640525 3916008.498191733, 853652.2228470836 3916057.072920594))",POINT (852862.3349998938 3915218.6743233064),,,
330,M,25S,24E,25,59716.64097,-254365.45749,35.72585,-119.33915,M 25S 24E 25,M25S  24E,3969241.99219,7969.42740962,{f8b0555b-b2ff-4e6e-8f0e-208b49f18cb5},0,Alfalfa Hay,M25 S 24 E,0.0,0.0,Bearing,2023,2,234.4,10548.0,0.0,1172.0,2344.0,14064.0,148104.4927,-134040.4927,0.095,0.003,M25 S 24 E,M25S  24E,0.095,0,7969.42740962,3969241.98841,5.8,1,"POLYGON ((831987.902109785 3958845.300103531, 830374.2144887359 3958782.0702327243, 830326.5602742389 3960402.9918454224, 831935.9866099369 3960466.2223217958, 831987.902109785 3958845.300103531))",POINT (831156.1907132636 3959623.789931458),,,
331,M,31S,27E,16,83365.24477,-309076.5897,35.23152,-119.08331,M 31S 27E 16,M31S  27E,3915119.99219,7913.94341141,{ea12b4ad-3fd1-4085-93b0-bdc3efa6f69e},0,Acala-Upland Cotton - Lint,M31 S 27 E,0.0,0.0,Bearing,2023,6,428.27,18086.29,0.0,0.0,0.0,18086.29,56583.80408,-38497.51408,0.3196,0.0221,M31 S 27 E,M31S  27E,0.3196,0,7913.94341141,3915119.98516,0.18,2,"POLYGON ((857266.6991595258 3906493.2818467314, 857326.7596603432 3904874.1304360735, 855711.8189832701 3904814.265810854, 855665.974507225 3906183.033503726, 855664.1387216672 3906259.9016692047, 855658.5006898965 3906432.31252426, 857266.6991595258 3906493.2818467314))",POINT (856490.9089817475 3905652.963240702),SAN JOAQUIN VALLEY | KERN COUNTY,1628.6462689413243,47.0
