,Unnamed: 0,index,operator_name,physical_street,physical_city,physical_county,physical_zip,operator_phone,date_placed_in_operation,basin_plan_designation,assessor_parcels,milk_cows_open_confinement,milk_cows_under_roof,milk_cows_max_number,milk_cows_avg_number,dry_cows_open_confinement,dry_cows_under_roof,dry_cows_max_number,dry_cows_avg_number,bred_heifers_open_confinement,bred_heifers_under_roof,bred_heifers_max_number,bred_heifers_avg_number,heifers_7_14_mo_open_confinement,heifers_7_14_mo_under_roof,heifers_7_14_mo_max_number,heifers_7_14_mo_avg_number,calves_4_6_mo_open_confinement,calves_4_6_mo_under_roof,calves_4_6_mo_max_number,calves_4_6_mo_avg_number,calves_0_3_mo_open_confinement,calves_0_3_mo_under_roof,calves_0_3_mo_max_number,calves_0_3_mo_avg_number,predominant_breed,avg_milk_production_lbs_per_cow_per_day,total_animals,total_manure_excreted_tons_per_period,nitrogen_from_manure_lbs,nitrogen_after_ammonia_losses_lbs,phosphorus_from_manure_lbs,potassium_from_manure_lbs,salt_from_manure_lbs,process_wastewater_generated_gal,process_wastewater_applied_gal,fresh_water_imported_gal,fresh_water_exported_gal,address,latitude,longitude
227,380,380,Rocking S Dairy #1,3301 Ladd RD,Modesto,Stanislaus,95356,(209) 000-0000,12/07/1979,San Joaquin River Basin,"X003-X024-X006-XXXX, X030-X240-X070-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,1280.0,1250.0,0.0,0.0,0.0,0.0,500.0,0.0,550.0,500.0,1150.0,0.0,1200.0,1150.0,Holstein,80.0,2900.0,49359.73,594990.87,416493.61,100998.11,247599.03,588562.5,65963640.0,65963640.0,0.0,0.0,"3301 Ladd RD, Modesto, CA 95356",37.73483,-121.05688
228,381,381,L&L Pires Dairy,7713 Maze BLVD,Modesto,Stanislaus,95358,(123) 000-0000,01/01/1950,San Joaquin River Basin,X012-X042-X010-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jersey-Holstein Cross,1.0,,1.0,1.0,0.7,1.0,1.0,0.0,585000.0,585000.0,0.0,0.0,"7713 Maze BLVD, Modesto, CA 95358",37.64126,-121.13625
229,382,382,Double D Dairy #3,6001 W Zeering RD,Ceres,Stanislaus,95307,(209) 542-0281,01/01/1940,San Joaquin River Basin,X023-X001-X004-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,Jersey-Holstein Cross,1.0,600.0,5976.48,56940.0,39858.0,9636.0,1.0,0.0,6540000.0,6540000.0,0.0,0.0,"6001 W Zeering RD, Ceres, CA 95307",37.52935,-120.91648
230,384,384,Vogt Holstein Dairy,7831 South Capay Ave,Orland,Glenn,95963,(530) 865-3192,08/15/1993,Sacramento River Basin,"0037-0150-0004-0009, 0037-0150-0006-0000, 0037-0150-0007-0000, 0037-0160-0003-0009, 0037-0200-0002-0000, 0047-0150-0019-0000",75.0,0.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0,425.0,430.0,425.0,0.0,60.0,65.0,60.0,80.0,0.0,80.0,80.0,75.0,0.0,75.0,75.0,Holstein,73.0,790.0,13973.13,177817.48,124472.24,28967.04,82229.1,213908.25,5900000.0,5900000.0,0.0,0.0,"7831 South Capay Ave, Orland, CA 95963",39.77939,-122.05067
231,388,388,Ray Alamo Dairy,3501 Vivian RD,Modesto,Stanislaus,95358,(209) 652-7695,05/01/1995,San Joaquin River Basin,0017-0044-0012-0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,1.0,,1.0,1.0,0.7,1.0,1.0,0.0,,0.0,0.0,0.0,"3501 Vivian RD, Modesto, CA 95358",37.58573,-121.04861
232,389,389,Lourenco/Wickstrom Dairy #4,16126 Sunset AVE,Livingston,Merced,95334,(209) 667-7055,05/23/1980,San Joaquin River Basin,X049-X030-X038-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,280.0,140.0,0.0,108.0,216.0,108.0,0.0,0.0,0.0,0.0,Jersey,1.0,248.0,2927.5,35799.2,25059.44,5107.08,1.0,32193.0,,0.0,0.0,0.0,"16126 Sunset AVE, Livingston, CA 95334",37.33907,-120.78264
233,393,393,Dutch Door Dairy,3493 BVD RD,Merced,Merced,95341,(209) 648-2166,01/01/1940,San Joaquin River Basin,X066-X170-X012-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,620.0,590.0,65.0,0.0,80.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,86.0,655.0,17185.67,224222.06,156955.44,37728.22,119192.52,292748.25,8605000.0,5625000.0,0.0,2980000.0,"3493 BVD RD, Merced, CA 95341",37.29422,-120.49846
234,394,394,O'Banion Ranches,15775 S Indiana RD,Dos Palos,Merced,93620,(209) 587-1446,01/01/1936,San Joaquin River Basin,"0085-0060-0009-0000, 0085-0160-0009-0000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,225.0,0.0,230.0,225.0,Other,1.0,325.0,3293.11,30842.5,21589.75,5219.5,1.0,0.0,,0.0,0.0,0.0,"15775 S Indiana RD, Dos Palos, CA 93620",37.05626,-120.59865
235,395,395,Joao & Maria Salvador Dairy,1331 W Monte Vista AVE,Ceres,Stanislaus,95307,(123) 000-0000,01/01/1980,San Joaquin River Basin,X022-X006-X008-XXXX,0.0,80.0,80.0,80.0,0.0,90.0,90.0,90.0,0.0,476.0,476.0,476.0,0.0,70.0,70.0,70.0,0.0,155.0,155.0,155.0,0.0,138.0,138.0,138.0,Holstein,70.0,1009.0,16290.96,208908.63,146236.04,34032.42,91158.39,240221.1,979200.0,979200.0,0.0,0.0,"1331 W Monte Vista AVE, Ceres, CA 95307",37.52316,-121.01211
236,396,396,Ulys Dairy,8118 Sikes RD,Dixon,Solano,95620,(209) 595-1201,01/01/1983,Sacramento River Basin,0111-X110-X070-XXXX,78.0,0.0,78.0,78.0,78.0,0.0,78.0,78.0,0.0,950.0,950.0,950.0,0.0,134.0,134.0,134.0,350.0,0.0,350.0,350.0,210.0,0.0,210.0,210.0,Holstein,76.0,1800.0,33187.74,412928.12,289049.68,68332.53,185678.67,478120.8,45906000.0,45906000.0,0.0,0.0,"8118 Sikes RD, Dixon, CA 95620",38.46334,-121.74431
237,397,397,Matos Dairy,100 S Quinley AVE,Merced,Merced,95340,(209) 285-0001,01/01/1950,San Joaquin River Basin,"X215-X140-X001-XXXX, X215-X140-X024-XXXX, X215-X140-X025-XXXX",0.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,2100.0,2100.0,2070.0,0.0,400.0,400.0,400.0,0.0,621.0,621.0,621.0,0.0,830.0,850.0,830.0,Jersey,58.0,4221.0,69838.79,882150.72,617505.5,144544.74,380104.22,1066639.5,37980000.0,40260000.0,2280000.0,0.0,"100 S Quinley AVE, Merced, CA 95340",37.28583,-120.59645
238,398,398,Foster Farm's Dairy No. 2,1530 Hall RD,Hickman,Stanislaus,95323,(209) 548-7640,01/01/1950,San Joaquin River Basin,"0019-0011-0011-0000, 0019-0012-0004-0000, 0019-0012-0010-0000, 0019-0012-0019-0000, 0019-0012-0020-0000, 0019-0013-0020-0000, 0019-0016-0015-0000, 0080-0011-0014-0000, 0080-0011-0015-0000, 0080-0011-0023-0000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,1.0,,1.0,1.0,0.7,1.0,1.0,0.0,74287000.0,74287000.0,0.0,0.0,"1530 Hall RD, Hickman, CA 95323",37.60569,-120.72879
239,399,399,5H Farms #2,2163 Rahilly RD,Merced,Merced,95341,(209) 631-1887,05/11/1941,San Joaquin River Basin,X065-X130-X065-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,500.0,490.0,400.0,0.0,400.0,400.0,Holstein,1.0,890.0,8682.8,84461.0,59122.7,14293.4,1.0,0.0,,0.0,0.0,0.0,"2163 Rahilly RD, Merced, CA 95341",37.20889,-120.52894
240,402,402,Carl & Laurie Vieira Dairies,1000 N Mitchell RD,Turlock,Stanislaus,95380,(209) 667-4644,01/15/1951,San Joaquin River Basin,"X022-X044-X001-XXXX, X022-X044-X002-XXXX",120.0,0.0,150.0,120.0,0.0,0.0,0.0,0.0,0.0,1100.0,1200.0,1150.0,210.0,0.0,225.0,210.0,250.0,0.0,300.0,250.0,300.0,0.0,300.0,300.0,Holstein,75.0,2030.0,38893.46,491162.26,343813.58,81242.36,224013.36,589767.0,55770000.0,55770000.0,0.0,0.0,"1000 N Mitchell RD, Turlock, CA 95380",37.50215,-120.94023
241,404,404,Amarjit S. Kaile Property,13340 Sargent AVE,Galt,Sacramento,95632,(916) 410-2560,04/01/2004,Sacramento River Basin,X148-0112-X013-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,1.0,,1.0,1.0,0.7,1.0,1.0,0.0,1150000.0,1150000.0,0.0,0.0,"13340 Sargent AVE, Galt, CA 95632",38.27067,-121.32969
242,405,405,Ed Machado Dairy,8940 E Melton RD,Manteca,San Joaquin,95337,(209) 858-8073,01/01/1943,San Joaquin River Basin,X257-X220-XX16-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,1.0,,1.0,1.0,0.7,1.0,1.0,0.0,,0.0,0.0,0.0,"8940 E Melton RD, Manteca, CA 95337",37.71939,-121.19913
243,406,406,Double G Dairy,6555 Blue Gum AVE,Modesto,Stanislaus,95358,(209) 579-5723,01/01/1916,San Joaquin River Basin,"X012-X028-X018-XXXX, X012-X028-X021-XXXX, X012-X028-X040-XXXX, X012-X028-X041-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,100.0,100.0,100.0,675.0,0.0,675.0,675.0,225.0,0.0,225.0,225.0,Holstein,74.0,2000.0,36771.33,445177.94,311624.56,74769.41,194137.23,493845.0,15609000.0,14925000.0,0.0,684000.0,"6555 Blue Gum AVE, Modesto, CA 95358",37.66171,-121.11448
244,407,407,Milk Made Dairy,7509 W Oakdale RD,Snelling,Merced,95369,(209) 648-4262,01/01/1998,San Joaquin River Basin,0042-0140-0029-0000,575.0,0.0,600.0,560.0,0.0,0.0,0.0,0.0,0.0,1690.0,1800.0,1680.0,275.0,0.0,310.0,290.0,275.0,0.0,310.0,285.0,700.0,0.0,700.0,690.0,Holstein,95.0,3505.0,63593.01,801954.39,561368.07,131905.01,349329.5,857713.5,88309845.0,79165845.0,0.0,9144000.0,"7509 W Oakdale RD, Snelling, CA 95369",37.46112,-120.62307
245,410,410,Double B Dairy,5817 E Worden AVE,Merced,Merced,95340,(209) 385-3996,01/01/1950,San Joaquin River Basin,"X066-X130-X024-XXXX, X066-X130-X059-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.0,1250.0,1240.0,0.0,115.0,130.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,80.0,1355.0,34929.14,455886.13,319120.29,76673.46,245618.24,610298.25,13412000.0,9422000.0,0.0,3990000.0,"5817 E Worden AVE, Merced, CA 95340",37.23608,-120.38322
246,411,411,AJ Borba Holsteins,6275 Mitchell RD,Hilmar,Merced,95324,(209) 656-1011,01/01/1935,San Joaquin River Basin,"X045-X050-X005-XXXX, X045-X050-X007-XXXX, X045-X080-X002-XXXX",0.0,212.0,212.0,212.0,0.0,220.0,220.0,220.0,0.0,1413.0,1413.0,1413.0,0.0,326.0,326.0,326.0,0.0,520.0,520.0,520.0,0.0,655.0,655.0,655.0,Holstein,74.0,3346.0,54425.38,675642.55,472949.79,110106.64,274315.9,740274.75,30498000.0,30498000.0,0.0,0.0,"6275 Mitchell RD, Hilmar, CA 95324",37.38144,-120.94619
247,412,412,Gomes Dairy,9735 Washington RD,Hilmar,Merced,95324,(209) 345-8173,01/01/1920,San Joaquin River Basin,X045-X130-X035-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,618.0,618.0,0.0,88.0,88.0,88.0,0.0,48.0,48.0,48.0,0.0,218.0,218.0,218.0,Jersey-Holstein Cross,73.0,972.0,19974.89,251413.19,175989.23,42003.68,119570.78,311220.9,4764000.0,4764000.0,0.0,0.0,"9735 Washington RD, Hilmar, CA 95324",37.42974,-120.90479
248,415,415,R Doornenbal Dairy #1,19116 Lone Tree RD,Escalon,San Joaquin,95320,(209) 838-7108,01/01/1940,San Joaquin River Basin,"X205-X060-XX07-XXXX, X205-X060-XX08-XXXX, X205-X110-XX12-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0,170.0,0.0,170.0,170.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,Holstein,78.0,1070.0,24806.04,318639.62,223047.73,52929.3,157412.18,415771.5,7002900.0,9087900.0,2085000.0,0.0,"19116 Lone Tree RD, Escalon, CA 95320",37.82543,-121.0758
249,416,416,,6111 E. Monte Vista AVE,Denair,Stanislaus,95316,(209) 548-7640,01/08/1987,San Joaquin River Basin,0024-0001-0001-0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,1.0,,1.0,1.0,0.7,1.0,1.0,0.0,18269000.0,18269000.0,0.0,0.0,"6111 E. Monte Vista AVE, Denair, CA 95316",37.52918,-120.78025
250,419,419,Grand View Dairy,11923 E Childs AVE,Le Grand,Merced,95333,(209) 384-1784,01/01/1947,San Joaquin River Basin,"X053-X220-X016-XXXX, X053-X290-X017-XXXX, X053-X290-X018-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.0,2035.0,1890.0,0.0,230.0,242.0,230.0,535.0,0.0,600.0,535.0,265.0,0.0,275.0,265.0,Holstein,80.0,2920.0,61909.66,780764.68,546535.28,131031.35,374369.74,942795.0,49966500.0,39165000.0,0.0,10801500.0,"11923 E Childs AVE, Le Grand, CA 95333",37.28488,-120.27321
251,422,422,George teVelde Dairy Farm,27815 E Dodds RD,Escalon,San Joaquin,95320,(123) 000-0000,07/10/2000,San Joaquin River Basin,X207-X130-X030-XXXX,500.0,0.0,500.0,500.0,580.0,0.0,580.0,580.0,0.0,2520.0,2520.0,2520.0,0.0,342.0,342.0,342.0,884.0,0.0,884.0,884.0,912.0,0.0,912.0,912.0,Holstein,97.0,5738.0,96149.21,1237605.91,866324.14,203262.41,527305.53,1265184.9,106965600.0,106965600.0,0.0,0.0,"27815 E Dodds RD, Escalon, CA 95320",37.86032,-120.96668
252,423,423,Jim Vieira and Son Dairy #2,3100 S Prairie Flower RD,Turlock,Stanislaus,95380,(209) 668-2244,01/01/1960,San Joaquin River Basin,"X058-X014-X024-XXXX, X058-X014-X025-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,310.0,310.0,0.0,90.0,90.0,90.0,Holstein,1.0,400.0,4122.29,37960.0,26572.0,6424.0,1.0,0.0,3240000.0,3240000.0,0.0,0.0,"3100 S Prairie Flower RD, Turlock, CA 95380",37.46454,-120.92961
253,425,425,G & H Dairy #2,16475 Brennan RD,Escalon,San Joaquin,95320,(209) 838-8685,01/01/1950,San Joaquin River Basin,"X229-X030-XX12-XXXX, X229-X050-XX09-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,640.0,640.0,0.0,0.0,0.0,0.0,700.0,0.0,700.0,700.0,830.0,0.0,830.0,830.0,Jersey-Holstein Cross,75.0,2170.0,31740.83,364750.54,255325.38,61812.48,124668.31,301344.0,7821000.0,7821000.0,0.0,0.0,"16475 Brennan RD, Escalon, CA 95320",37.81639,-121.01902
254,426,426,"Nissen Dairy, Inc.",17263 Brennan AVE,Escalon,San Joaquin,95320,(209) 639-7618,01/01/1950,San Joaquin River Basin,"0225-0002-0027-0000, 0225-0020-0026-0000, 0229-0003-0027-0000, 0229-0020-0026-0000, 0229-0030-0130-0000, 0229-0030-0420-0000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,509.0,1.0,0.0,1.0,1.0,200.0,0.0,200.0,200.0,120.0,0.0,120.0,120.0,Holstein,68.0,830.0,16020.22,199696.89,139787.82,33775.98,96809.37,239892.6,375000.0,375000.0,0.0,0.0,"17263 Brennan AVE, Escalon, CA 95320",37.80606,-121.01753
255,427,427,Arnold Rothlin (Formerly F&S Brasil Dairy #3),23400 S Airport WAY,Manteca,San Joaquin,95337,(123) 000-0000,01/01/1970,San Joaquin River Basin,X226-X080-XX01-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,280.0,70.0,75.0,0.0,300.0,75.0,Jersey-Holstein Cross,1.0,145.0,1405.72,13760.5,9632.35,2328.7,1.0,0.0,,0.0,0.0,0.0,"23400 S Airport WAY, Manteca, CA 95337",37.7448,-121.24969
256,428,428,Vierra Dairy Farms #4,7965 Washington RD,Hilmar,Merced,95324,(209) 668-0343,01/01/1880,San Joaquin River Basin,XX45-X190-XX67-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,502.0,502.0,0.0,268.0,268.0,268.0,150.0,108.0,258.0,258.0,Holstein,72.0,1028.0,12852.37,141532.4,99072.68,20540.74,1.0,115434.9,5676000.0,5676000.0,0.0,0.0,"7965 Washington RD, Hilmar, CA 95324",37.40408,-120.90567
257,429,429,De Jong Bros Dairy,11006 East AVE,Ballico,Merced,95303,(209) 632-7740,02/01/1981,San Joaquin River Basin,X042-X030-X026-XXXX,200.0,0.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,1325.0,1325.0,1325.0,200.0,0.0,200.0,200.0,400.0,0.0,400.0,400.0,600.0,0.0,600.0,600.0,Holstein,80.0,2725.0,48800.68,606330.23,424431.16,100569.75,262454.98,669866.25,33120000.0,33120000.0,0.0,0.0,"11006 East AVE, Ballico, CA 95303",37.50078,-120.68417
258,430,430,Joe Oliveira Dairy,19104 Crane AVE,Hilmar,Merced,95324,(209) 652-5397,12/02/1986,San Joaquin River Basin,X045-X220-X012-XXXX,321.0,0.0,321.0,321.0,0.0,200.0,200.0,200.0,0.0,1200.0,1200.0,1200.0,0.0,54.0,54.0,54.0,445.0,0.0,445.0,445.0,420.0,0.0,420.0,420.0,Holstein,80.0,2640.0,43095.33,539436.24,377605.37,88594.53,237695.07,577437.3,13200294.0,22992294.0,9792000.0,0.0,"19104 Crane AVE, Hilmar, CA 95324",37.38266,-120.83387
259,431,431,Valentine Dairy,20717 Bloss AVE,Hilmar,Merced,95324,(209) 667-4582,01/01/1932,San Joaquin River Basin,X045-X170-X034-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,394.0,394.0,412.0,0.0,412.0,412.0,Other,1.0,806.0,8678.51,76489.4,53542.58,12944.36,1.0,0.0,19031500.0,23306500.0,4275000.0,0.0,"20717 Bloss AVE, Hilmar, CA 95324",37.40402,-120.86305
260,433,433,Van Steyn Dairy,11823 Carroll RD,Elk Grove,Sacramento,95757-9766,(209) 745-1428,06/01/1930,Sacramento River Basin,X132-X240-X049-XXXX,0.0,0.0,0.0,0.0,0.0,300.0,300.0,300.0,0.0,600.0,600.0,600.0,0.0,136.0,136.0,136.0,0.0,140.0,140.0,140.0,0.0,105.0,105.0,105.0,Holstein,70.0,1281.0,20990.8,264628.56,185239.99,42361.69,114905.54,313783.2,3870000.0,3870000.0,0.0,0.0,"11823 Carroll RD, Elk Grove, CA 95757-9766",38.32636,-121.39067
261,434,434,Eddie Silveira Family Dairy,12081 S Cherokee RD,Gustine,Merced,95322,(123) 000-0000,01/01/1910,San Joaquin River Basin,X070-X090-X033-XXXX,250.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,2200.0,2200.0,2200.0,0.0,300.0,300.0,300.0,650.0,0.0,650.0,650.0,650.0,0.0,650.0,650.0,Holstein,83.0,4050.0,77689.11,972616.78,680831.75,161988.96,440110.5,1104855.0,69264000.0,69264000.0,0.0,0.0,"12081 S Cherokee RD, Gustine, CA 95322",37.12157,-120.97736
262,435,435,"Diamond S. Ranch, Inc.",600 Roberts Ferry RD,Waterford,Stanislaus,95386,(209) 874-2312,01/01/1935,San Joaquin River Basin,X008-X012-X011-XXXX,125.0,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,900.0,0.0,140.0,140.0,140.0,375.0,0.0,375.0,375.0,290.0,0.0,290.0,290.0,Holstein,78.0,1830.0,33081.24,407936.2,285555.34,67635.68,177088.7,455958.0,24384000.0,24384000.0,0.0,0.0,"600 Roberts Ferry RD, Waterford, CA 95386",37.63041,-120.60861
263,436,436,Luis Jorge,21625 Geer AVE,Hilmar,Stanislaus,95324,(209) 345-4792,08/01/1970,San Joaquin River Basin,X045-X200-X018-XXXX,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,1.0,20.0,69.35,1022.0,715.4,72.27,1.0,0.0,,0.0,0.0,0.0,"21625 Geer AVE, Hilmar, CA 95324",37.39541,-120.87862
264,437,437,PH Ranch,6335 W Oakdale RD,Winton,Merced,95388,(123) 000-0000,01/01/1955,San Joaquin River Basin,"X140-X020-X010-XXXX, X140-X020-X013-XXXX",400.0,0.0,450.0,450.0,400.0,0.0,450.0,450.0,0.0,2300.0,2300.0,2300.0,0.0,230.0,230.0,230.0,0.0,1400.0,1500.0,1400.0,0.0,1200.0,1300.0,1200.0,Holstein,95.0,6030.0,94764.1,1194310.68,836017.48,197361.21,478248.72,1135843.5,135144000.0,135144000.0,0.0,0.0,"6335 W Oakdale RD, Winton, CA 95388",37.44285,-120.60427
265,438,438,Double Cross Dairy,7025 W Central AVE,Turlock,Stanislaus,95380,(209) 668-0867,01/01/1980,San Joaquin River Basin,X057-X005-X011-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.0,1100.0,952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jersey-Holstein Cross,77.0,952.0,25207.09,329507.5,230655.25,55932.71,186695.03,448249.2,16146000.0,5220000.0,0.0,10926000.0,"7025 W Central AVE, Turlock, CA 95380",37.43051,-120.96198
266,440,440,Mike Van Vliet / Skiff Ranch,24323 E Skiff RD,Escalon,San Joaquin,95320,(209) 607-8343,11/01/1974,San Joaquin River Basin,X207-X030-XX14-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,150.0,0.0,350.0,350.0,350.0,0.0,250.0,250.0,250.0,Holstein,1.0,750.0,8159.85,84315.0,59020.5,13249.5,1.0,34492.5,7050000.0,7050000.0,0.0,0.0,"24323 E Skiff RD, Escalon, CA 95320",37.8767,-121.01547
267,441,441,Beglinger Dairy,7329 County Road 16,Orland,Glenn,95963,(530) 865-8031,01/01/1960,Sacramento River Basin,0046-0320-0004-0000,30.0,0.0,30.0,30.0,25.0,0.0,25.0,25.0,0.0,190.0,190.0,190.0,30.0,0.0,30.0,30.0,50.0,0.0,50.0,50.0,50.0,0.0,50.0,50.0,Holstein,50.0,375.0,5972.45,75666.77,52966.74,12243.08,33890.15,96360.0,,0.0,0.0,0.0,"7329 County Road 16, Orland, CA 95963",39.73741,-122.10568
268,442,442,Nylund Dairy Farms,20723 Geer RD,Hilmar,Merced,95324,(209) 652-5424,01/01/1921,San Joaquin River Basin,"0045-0200-0034-0000, 0045-0200-0035-0000, 0045-0200-0037-0000, 0045-0200-0061-0000",0.0,180.0,180.0,180.0,0.0,300.0,300.0,300.0,0.0,2050.0,2050.0,2050.0,0.0,300.0,300.0,300.0,0.0,600.0,600.0,600.0,200.0,220.0,420.0,420.0,Holstein,75.0,3850.0,69834.82,879333.42,615533.39,144629.23,399328.16,1034227.5,21169200.0,17629200.0,0.0,3540000.0,"20723 Geer RD, Hilmar, CA 95324",37.39524,-120.86155
269,445,445,Larry Inderbitzen Dairy,6930 Paradise RD,Modesto,Stanislaus,95358,(209) 522-1921,01/01/1970,San Joaquin River Basin,"X017-X027-X038-XXXX, X017-X054-X026-XXXX",120.0,0.0,120.0,120.0,80.0,0.0,80.0,80.0,0.0,565.0,565.0,563.0,0.0,74.0,74.0,74.0,105.0,0.0,105.0,105.0,190.0,0.0,190.0,190.0,Holstein,75.0,1132.0,19445.42,244859.0,171401.3,40003.22,109669.15,282104.85,8824396.0,7795926.0,0.0,1028470.0,"6930 Paradise RD, Modesto, CA 95358",37.60502,-121.1211
270,446,446,DaSilva LP Brennan Road Dairy,14089 S Brennan RD,Escalon,San Joaquin,95320,(209) 000-0000,07/01/1953,San Joaquin River Basin,X207-X360-X030-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,250.0,250.0,250.0,0.0,250.0,250.0,Holstein,1.0,500.0,5226.78,47450.0,33215.0,8030.0,1.0,0.0,3780000.0,3780000.0,0.0,0.0,"14089 S Brennan RD, Escalon, CA 95320",37.83398,-121.0208
271,447,447,Staas Dairy #2,3748 Virginia Road,Wheatland,Yuba,95692,(530) 742-3668,07/01/1974,Sacramento River Basin,"0014-0280-0618-0000, -",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,Holstein,1.0,500.0,6535.52,82490.0,57743.0,11242.0,75000.0,91980.0,30750000.0,30750000.0,0.0,0.0,"3748 Virginia Road, Wheatland, CA 95692",39.06339,-121.48731
272,449,449,Manuel & Maria Silva Dairy,15420 E Highway 4,Stockton,San Joaquin,95215,(209) 948-4561,01/15/1945,San Joaquin River Basin,X183-X150-XX01-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,400.0,400.0,0.0,300.0,300.0,300.0,Jersey-Holstein Cross,1.0,700.0,7251.79,66430.0,46501.0,11242.0,1.0,0.0,5400000.0,5400000.0,0.0,0.0,"15420 E Highway 4, Stockton, CA 95215",37.93507,-121.12555
